EI_EXPOSE_REP,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,22
EI_EXPOSE_REP2,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,13
EI_EXPOSE_REP2,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,39
EI_EXPOSE_REP2,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,43
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,39
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,40
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,42
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,43
EI_EXPOSE_REP2,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,55
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,53
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,54
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,55
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,72
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,74
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,75
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,84
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,85
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,94
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,95
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,105
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,106
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,136
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,137
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,146
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,147
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,157
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoLocationResponse.java,158
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,55
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,56
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,51
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,52
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,50
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,53
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,54
URF_UNREAD_FIELD,org/learning/by/example/reactive/microservices/model/GeoTimesResponse.java,49
